Date,ShortVolume,ShortExemptVolume,TotalVolume
2017-09-26,115649.0,1200.0,494375.0
2017-09-25,191950.0,2543.0,503263.0
2017-09-22,122318.0,2406.0,299511.0
2017-09-21,134686.0,787.0,320561.0
2017-09-20,213925.0,946.0,487331.0
2017-09-19,125698.0,403.0,343812.0
2017-09-18,120894.0,1235.0,401895.0
2017-09-15,127786.0,1348.0,374427.0
2017-09-14,148275.0,1376.0,331098.0
2017-09-13,128818.0,4264.0,336781.0
2017-09-12,108781.0,1894.0,282510.0
2017-09-11,115602.0,1060.0,387250.0
2017-09-08,153774.0,648.0,284827.0
2017-09-07,131434.0,707.0,262558.0
2017-09-06,146844.0,906.0,405762.0
2017-09-05,158797.0,701.0,384215.0
2017-09-01,149924.0,2976.0,288331.0
2017-08-31,211227.0,1111.0,422064.0
2017-08-30,123912.0,1253.0,266549.0
2017-08-29,119025.0,849.0,304295.0
2017-08-28,87199.0,306.0,227325.0
2017-08-25,120057.0,1661.0,286013.0
2017-08-24,102620.0,861.0,267397.0
2017-08-23,113973.0,1470.0,344514.0
2017-08-22,153478.0,404.0,485909.0
2017-08-21,81039.0,5153.0,400737.0
2017-08-18,115025.0,2495.0,375629.0
2017-08-17,151964.0,1870.0,404713.0
2017-08-16,119761.0,4112.0,324568.0
2017-08-15,94638.0,1162.0,218287.0
2017-08-14,100623.0,2143.0,284890.0
2017-08-11,148037.0,451.0,513706.0
2017-08-10,233710.0,3230.0,668351.0
2017-08-09,117170.0,3385.0,327635.0
2017-08-08,118002.0,2828.0,343295.0
2017-08-07,114615.0,1278.0,317330.0
2017-08-04,117332.0,854.0,289746.0
2017-08-03,75143.0,1923.0,237833.0
2017-08-02,170679.0,3724.0,581828.0
2017-08-01,123760.0,187.0,368626.0
2017-07-31,283743.0,2605.0,669634.0
2017-07-28,197366.0,1607.0,511951.0
2017-07-27,367390.0,2851.0,960572.0
2017-07-26,225353.0,5782.0,585412.0
2017-07-25,795515.0,8617.0,1773425.0
2017-07-24,260681.0,1852.0,1007929.0
2017-07-21,169181.0,338.0,361421.0
2017-07-20,215111.0,483.0,454264.0
2017-07-19,227424.0,1058.0,434397.0
2017-07-18,192000.0,2026.0,452773.0
2017-07-17,180003.0,1247.0,419828.0
2017-07-14,141268.0,230.0,309524.0
2017-07-13,197033.0,3951.0,441711.0
2017-07-12,182377.0,3110.0,419461.0
2017-07-11,184225.0,364.0,407575.0
2017-07-10,145223.0,630.0,376275.0
2017-07-07,212064.0,668.0,467304.0
2017-07-06,192425.0,891.0,503396.0
2017-07-05,214805.0,1072.0,556404.0
2017-07-03,187840.0,2393.0,533599.0
2017-06-30,190967.0,2630.0,591838.0
2017-06-29,318244.0,1640.0,893358.0
2017-06-28,302205.0,1420.0,750792.0
2017-06-27,241893.0,4072.0,634932.0
2017-06-26,175650.0,1160.0,444922.0
2017-06-23,165567.0,4334.0,338192.0
2017-06-22,99924.0,1514.0,235180.0
2017-06-21,129759.0,698.0,284336.0
2017-06-20,147610.0,2419.0,344734.0
2017-06-19,155182.0,2447.0,396276.0
2017-06-16,167418.0,4225.0,511788.0
2017-06-15,207817.0,6116.0,624679.0
2017-06-14,159664.0,1913.0,383051.0
2017-06-13,182494.0,920.0,533557.0
2017-06-12,298934.0,1609.0,1222198.0
2017-06-09,337385.0,1420.0,1054051.0
2017-06-08,106623.0,433.0,369444.0
2017-06-07,104146.0,763.0,396297.0
2017-06-06,164744.0,305.0,463353.0
2017-06-05,167008.0,493.0,472170.0
2017-06-02,114017.0,362.0,518673.0
2017-06-01,111067.0,1384.0,338284.0
2017-05-31,138093.0,2618.0,419556.0
2017-05-30,101757.0,1397.0,353142.0
2017-05-26,139462.0,2385.0,450293.0
2017-05-25,184271.0,1019.0,599960.0
2017-05-24,127491.0,2010.0,303405.0
2017-05-23,163785.0,780.0,448192.0
2017-05-22,142691.0,952.0,390155.0
2017-05-19,105087.0,1771.0,302991.0
2017-05-18,161184.0,504.0,431103.0
2017-05-17,213819.0,4389.0,628803.0
2017-05-16,112326.0,876.0,309042.0
2017-05-15,96261.0,663.0,303920.0
2017-05-12,97180.0,2027.0,287180.0
2017-05-11,104544.0,577.0,243478.0
2017-05-10,95414.0,1385.0,301918.0
2017-05-09,149771.0,1093.0,613151.0
2017-05-08,219531.0,2022.0,468929.0
2017-05-05,231003.0,3510.0,426601.0
2017-05-04,357981.0,2387.0,583372.0
2017-05-03,220227.0,3476.0,480380.0
2017-05-02,206976.0,585.0,459369.0
2017-05-01,299039.0,114.0,597269.0
2017-04-28,418341.0,2136.0,907865.0
2017-04-27,234702.0,230.0,622170.0
2017-04-26,134091.0,550.0,332475.0
2017-04-25,217970.0,4371.0,569502.0
2017-04-24,143664.0,389.0,440906.0
2017-04-21,89490.0,240.0,258794.0
2017-04-20,122004.0,675.0,274538.0
2017-04-19,148274.0,143.0,276275.0
2017-04-18,98804.0,210.0,264759.0
2017-04-17,101151.0,207.0,251604.0
2017-04-13,113361.0,960.0,234711.0
2017-04-12,87678.0,283.0,312355.0
2017-04-11,87496.0,351.0,238212.0
2017-04-10,83196.0,105.0,261116.0
2017-04-07,82009.0,3336.0,280442.0
2017-04-06,108657.0,802.0,381880.0
2017-04-05,179834.0,1239.0,575598.0
2017-04-04,127357.0,2828.0,379186.0
2017-04-03,192459.0,623.0,657452.0
2017-03-31,141491.0,5234.0,339056.0
2017-03-30,141307.0,135.0,266904.0
2017-03-29,157874.0,322.0,379420.0
2017-03-28,131647.0,260.0,377825.0
2017-03-27,139871.0,4115.0,456661.0
2017-03-24,182553.0,2633.0,504308.0
2017-03-23,343213.0,4898.0,805082.0
2017-03-22,130958.0,3718.0,305024.0
2017-03-21,272767.0,4049.0,655035.0
2017-03-20,146756.0,5215.0,344877.0
2017-03-17,137961.0,4239.0,226691.0
2017-03-16,140502.0,619.0,325695.0
2017-03-15,166957.0,13605.0,347564.0
2017-03-14,114086.0,372.0,292379.0
2017-03-13,114108.0,1091.0,247249.0
2017-03-10,132846.0,65.0,342156.0
2017-03-09,125853.0,468.0,301040.0
2017-03-08,84941.0,351.0,247217.0
2017-03-07,83178.0,740.0,216272.0
2017-03-06,79595.0,280.0,250182.0
2017-03-03,117786.0,1965.0,260844.0
2017-03-02,122929.0,1371.0,302436.0
2017-03-01,183568.0,255.0,510828.0
2017-02-28,111756.0,1262.0,282805.0
2017-02-27,81703.0,1841.0,250603.0
2017-02-24,121660.0,811.0,306357.0
2017-02-23,132851.0,522.0,363194.0
2017-02-22,125783.0,542.0,321036.0
2017-02-17,145721.0,221.0,318247.0
2017-02-16,99695.0,1000.0,318252.0
2017-02-15,128250.0,9003.0,336149.0
2017-02-14,104730.0,71.0,289250.0
2017-02-13,111394.0,1078.0,312727.0
2017-02-10,130574.0,2296.0,313811.0
2017-02-09,147189.0,265.0,302528.0
2017-02-08,146425.0,108.0,321827.0
2017-02-07,235364.0,162.0,505396.0
2017-02-06,117094.0,157.0,332302.0
2017-02-03,173793.0,278.0,410320.0
2017-02-02,183002.0,1183.0,453936.0
2017-02-01,208671.0,1810.0,635822.0
2017-01-31,192857.0,2100.0,577718.0
2017-01-30,326761.0,3762.0,1077944.0
2017-01-27,412138.0,3261.0,1219906.0
2017-01-26,244372.0,1329.0,903534.0
2017-01-25,157720.0,12.0,475128.0
2017-01-24,198816.0,462.0,533676.0
2017-01-23,350110.0,526.0,814991.0
2017-01-20,139684.0,1695.0,266624.0
2017-01-19,110587.0,1004.0,303423.0
2017-01-18,128861.0,4196.0,272564.0
2017-01-17,136207.0,708.0,339920.0
2017-01-13,110591.0,1839.0,284859.0
2017-01-12,125623.0,291.0,316839.0
2017-01-11,126361.0,52.0,278388.0
2017-01-10,112434.0,3903.0,250775.0
2017-01-09,131395.0,505.0,335895.0
2017-01-06,237598.0,1215.0,564412.0
2017-01-05,119338.0,509.0,352314.0
2017-01-04,155941.0,1761.0,477248.0
2017-01-03,212914.0,2326.0,569130.0
2016-12-30,153256.0,3731.0,353758.0
2016-12-29,104830.0,3088.0,274931.0
2016-12-28,107670.0,426.0,252637.0
2016-12-27,81377.0,404.0,218815.0
2016-12-23,41104.0,259.0,129929.0
2016-12-22,99880.0,1502.0,265817.0
2016-12-21,123192.0,1541.0,378224.0
2016-12-20,112823.0,1014.0,304844.0
2016-12-19,113259.0,202.0,334913.0
2016-12-16,189945.0,245.0,412097.0
2016-12-15,200389.0,526.0,492799.0
2016-12-14,263604.0,3749.0,461333.0
2016-12-13,237779.0,5682.0,482769.0
2016-12-12,139062.0,322.0,377135.0
2016-12-09,215913.0,1640.0,527438.0
2016-12-08,197008.0,1049.0,453274.0
2016-12-07,229741.0,719.0,526851.0
2016-12-06,195833.0,553.0,466635.0
2016-12-05,160860.0,788.0,433122.0
2016-12-02,158193.0,5626.0,420710.0
2016-12-01,344969.0,3869.0,873557.0
2016-11-30,28285.0,0.0,75852.0
2016-11-29,134047.0,539.0,396727.0
2016-11-28,181548.0,3604.0,512947.0
2016-11-25,50532.0,84.0,164548.0
2016-11-23,125416.0,461.0,322167.0
2016-11-22,165831.0,264.0,412421.0
2016-11-21,167946.0,2473.0,400381.0
2016-11-18,188031.0,257.0,453662.0
2016-11-17,222906.0,956.0,459477.0
2016-11-16,208204.0,1748.0,592233.0
2016-11-15,304259.0,3751.0,922149.0
2016-11-14,333954.0,2207.0,1110961.0
2016-11-11,276052.0,316.0,1042589.0
2016-11-10,601058.0,1813.0,1754149.0
2016-11-09,426133.0,1135.0,827587.0
2016-11-08,197336.0,1803.0,491777.0
2016-11-07,213387.0,885.0,630890.0
2016-11-04,191084.0,3486.0,557856.0
2016-11-03,249162.0,1684.0,633042.0
2016-11-02,205483.0,2517.0,599705.0
2016-11-01,30332.0,0.0,103267.0
2016-10-31,178287.0,1297.0,572908.0
2016-10-28,549319.0,1143.0,1443068.0
2016-10-27,196761.0,314.0,585556.0
2016-10-26,137386.0,444.0,444619.0
2016-10-25,179459.0,517.0,527129.0
2016-10-24,139497.0,1887.0,415421.0
2016-10-21,183487.0,656.0,390337.0
2016-10-20,150725.0,1127.0,330351.0
2016-10-19,149382.0,927.0,358137.0
2016-10-18,234936.0,410.0,603615.0
2016-10-17,127499.0,1139.0,266395.0
2016-10-14,109695.0,366.0,254240.0
2016-10-13,146887.0,1303.0,303320.0
2016-10-12,92251.0,520.0,214688.0
2016-10-11,170376.0,640.0,437436.0
2016-10-10,165772.0,503.0,402673.0
2016-10-07,111829.0,430.0,263602.0
2016-10-06,121507.0,904.0,259099.0
2016-10-05,128894.0,211.0,351903.0
2016-10-04,152218.0,273.0,308767.0
2016-10-03,193787.0,1631.0,365234.0
2016-09-30,115596.0,20.0,337082.0
2016-09-29,152832.0,484.0,350622.0
2016-09-28,179781.0,1969.0,368622.0
2016-09-27,150676.0,202.0,338946.0
2016-09-26,153421.0,352.0,362233.0
2016-09-23,170285.0,228.0,378148.0
2016-09-22,178444.0,605.0,428990.0
2016-09-21,132969.0,688.0,334427.0
2016-09-20,85537.0,1664.0,207512.0
2016-09-19,98142.0,394.0,258203.0
2016-09-16,125724.0,598.0,298019.0
2016-09-15,168976.0,395.0,346232.0
2016-09-14,130295.0,948.0,331704.0
2016-09-13,176361.0,5963.0,579121.0
2016-09-12,193298.0,430.0,495417.0
2016-09-09,194531.0,1210.0,413889.0
2016-09-08,84744.0,302.0,261843.0
2016-09-07,125042.0,760.0,298473.0
2016-09-06,257429.0,1259.0,476789.0
2016-09-02,184652.0,117.0,310630.0
2016-09-01,15335.0,200.0,88111.0
2016-08-31,70642.0,1243.0,221153.0
2016-08-30,81892.0,2636.0,243750.0
2016-08-29,72520.0,556.0,185132.0
2016-08-26,105361.0,752.0,251102.0
2016-08-25,121118.0,1979.0,265012.0
2016-08-24,99159.0,791.0,294133.0
2016-08-23,81302.0,862.0,205064.0
2016-08-22,85073.0,37.0,196024.0
2016-08-19,73882.0,450.0,208676.0
2016-08-18,70177.0,903.0,192407.0
2016-08-17,120485.0,149.0,255973.0
2016-08-16,78309.0,135.0,236175.0
2016-08-15,84600.0,616.0,260202.0
2016-08-12,58496.0,161.0,196520.0
2016-08-11,82566.0,565.0,255832.0
2016-08-10,101076.0,940.0,284496.0
2016-08-09,133669.0,191.0,361963.0
2016-08-08,95937.0,440.0,266380.0
2016-08-05,192782.0,1752.0,391525.0
2016-08-04,128724.0,138.0,265898.0
2016-08-03,209511.0,1367.0,349427.0
2016-08-02,303016.0,706.0,520672.0
2016-08-01,90418.0,102.0,203492.0
2016-07-29,597277.0,11344.0,1459732.0
2016-07-28,299652.0,1396.0,726384.0
2016-07-27,123932.0,497.0,286306.0
2016-07-26,125733.0,1281.0,262018.0
2016-07-25,91543.0,2799.0,204338.0
2016-07-22,135669.0,57.0,241697.0
2016-07-21,107309.0,678.0,219787.0
2016-07-20,179339.0,451.0,283064.0
2016-07-19,167169.0,965.0,413788.0
2016-07-18,247687.0,255.0,510848.0
2016-07-15,145420.0,929.0,273924.0
2016-07-14,130229.0,1818.0,242614.0
2016-07-13,103400.0,989.0,228964.0
2016-07-12,175396.0,293.0,325484.0
2016-07-11,131054.0,620.0,356984.0
2016-07-08,147660.0,2889.0,328555.0
2016-07-07,131166.0,174.0,229232.0
2016-07-06,165094.0,1210.0,330333.0
2016-07-05,136728.0,979.0,311029.0
2016-07-01,38175.0,0.0,77533.0
2016-06-30,133981.0,4682.0,483377.0
2016-06-29,204265.0,523.0,568725.0
2016-06-28,190155.0,5.0,435240.0
2016-06-27,345979.0,764.0,677964.0
2016-06-24,527427.0,756.0,1057225.0
2016-06-23,255551.0,290.0,524057.0
2016-06-22,142372.0,100.0,312639.0
2016-06-21,178715.0,565.0,388922.0
2016-06-20,187674.0,153.0,444483.0
2016-06-17,451365.0,1308.0,898235.0
2016-06-16,314143.0,1030.0,588236.0
2016-06-15,119067.0,602.0,236278.0
2016-06-14,149644.0,436.0,312507.0
2016-06-13,113556.0,679.0,237390.0
2016-06-10,149101.0,537.0,321064.0
2016-06-09,115803.0,36.0,265637.0
2016-06-08,182756.0,1978.0,402386.0
2016-06-07,142376.0,2033.0,297529.0
2016-06-06,202984.0,609.0,398730.0
2016-06-03,130333.0,364.0,261214.0
2016-06-02,249149.0,66.0,447114.0
2016-06-01,18833.0,0.0,43421.0
2016-05-31,218292.0,23.0,427271.0
2016-05-27,196218.0,622.0,376812.0
2016-05-26,132443.0,507.0,321427.0
2016-05-25,181531.0,285.0,391967.0
2016-05-24,185770.0,549.0,398881.0
2016-05-23,126144.0,400.0,256067.0
2016-05-20,113509.0,100.0,323538.0
2016-05-19,144647.0,307.0,357989.0
2016-05-18,196518.0,10.0,385823.0
2016-05-17,177477.0,2144.0,312343.0
2016-05-16,121303.0,1477.0,261813.0
2016-05-13,156825.0,760.0,282333.0
2016-05-12,220699.0,216.0,349718.0
2016-05-11,212399.0,3135.0,371722.0
2016-05-10,226309.0,2495.0,415493.0
2016-05-09,244937.0,1397.0,439535.0
2016-05-06,255097.0,1108.0,549025.0
2016-05-05,190001.0,2010.0,370980.0
2016-05-04,164155.0,151.0,349777.0
2016-05-03,249650.0,1765.0,462744.0
2016-05-02,161334.0,1591.0,396669.0
2016-04-29,253018.0,4701.0,704721.0
2016-04-28,342875.0,5505.0,921596.0
2016-04-27,340900.0,1694.0,833041.0
2016-04-26,258025.0,1924.0,817292.0
2016-04-25,258248.0,6614.0,562502.0
2016-04-22,881427.0,10435.0,2006341.0
2016-04-21,311037.0,1847.0,684955.0
2016-04-20,191061.0,1732.0,391866.0
2016-04-19,255746.0,412.0,573545.0
2016-04-18,175511.0,744.0,456325.0
2016-04-15,191380.0,578.0,324722.0
2016-04-14,225466.0,22.0,357910.0
2016-04-13,231373.0,145.0,554451.0
2016-04-12,155546.0,3371.0,360801.0
2016-04-11,201548.0,68.0,462798.0
2016-04-08,136512.0,332.0,285388.0
2016-04-07,154973.0,218.0,260865.0
2016-04-06,193365.0,9672.0,309551.0
2016-04-05,174895.0,437.0,295322.0
2016-04-04,187764.0,1039.0,328692.0
2016-04-01,44798.0,0.0,100801.0
2016-03-31,185286.0,2996.0,377926.0
2016-03-30,314158.0,3025.0,620544.0
2016-03-29,268995.0,7886.0,519910.0
2016-03-28,126909.0,3080.0,271453.0
2016-03-24,179460.0,7123.0,338215.0
2016-03-23,192960.0,404.0,298343.0
2016-03-22,133973.0,1592.0,280329.0
2016-03-21,185007.0,7453.0,307266.0
2016-03-18,200276.0,14.0,351306.0
2016-03-17,360687.0,3932.0,624532.0
2016-03-16,186527.0,518.0,332597.0
2016-03-15,193313.0,252.0,340051.0
2016-03-14,188968.0,136.0,367778.0
2016-03-11,207115.0,733.0,428282.0
2016-03-10,312059.0,608.0,573182.0
2016-03-09,210446.0,430.0,406837.0
2016-03-08,220588.0,131.0,570487.0
2016-03-07,373363.0,5832.0,893689.0
2016-03-04,257928.0,2015.0,617140.0
2016-03-03,231426.0,1983.0,520488.0
2016-03-02,201116.0,702.0,451400.0
2016-03-01,89716.0,100.0,184244.0
2016-02-29,240456.0,3795.0,545798.0
2016-02-26,204219.0,3200.0,576513.0
2016-02-25,194765.0,9874.0,473480.0
2016-02-24,169576.0,2353.0,516586.0
2016-02-23,256698.0,1720.0,547848.0
2016-02-22,152497.0,2322.0,523386.0
2016-02-19,205755.0,1248.0,451335.0
2016-02-18,283980.0,400.0,712835.0
2016-02-17,255231.0,1126.0,690067.0
2016-02-16,286742.0,1480.0,609820.0
2016-02-12,365113.0,7568.0,711877.0
2016-02-11,458290.0,2457.0,997165.0
2016-02-10,512213.0,1153.0,971203.0
2016-02-09,671953.0,4883.0,1410005.0
2016-02-08,476167.0,3408.0,1452964.0
2016-02-05,711510.0,6483.0,1672002.0
2016-02-04,635293.0,3795.0,1479537.0
2016-02-03,969998.0,8256.0,1977419.0
2016-02-02,984889.0,9073.0,2026222.0
2016-02-01,85541.0,0.0,303107.0
2016-01-29,424809.0,1860.0,871895.0
2016-01-28,360828.0,236.0,792844.0
2016-01-27,262712.0,7626.0,586853.0
2016-01-26,260965.0,422.0,463318.0
2016-01-25,329652.0,808.0,662772.0
2016-01-22,276065.0,70.0,497083.0
2016-01-21,351732.0,347.0,677046.0
2016-01-20,554908.0,1244.0,1138757.0
2016-01-19,253599.0,1938.0,612720.0
2016-01-15,450985.0,1664.0,892314.0
2016-01-14,282422.0,423.0,673626.0
2016-01-13,337218.0,2559.0,659771.0
2016-01-12,404292.0,1705.0,636833.0
2016-01-11,340931.0,760.0,784650.0
2016-01-08,274639.0,1630.0,592734.0
2016-01-07,411652.0,566.0,739597.0
2016-01-06,230119.0,441.0,566526.0
2016-01-05,296678.0,25593.0,502048.0
2016-01-04,518306.0,9418.0,795741.0
2015-12-31,191178.0,2767.0,335511.0
2015-12-30,204031.0,2831.0,390668.0
2015-12-29,272501.0,1894.0,528578.0
2015-12-28,265800.0,1513.0,444203.0
2015-12-24,50780.0,1673.0,88523.0
2015-12-23,191373.0,3609.0,369408.0
2015-12-22,213752.0,901.0,394180.0
2015-12-21,173772.0,4749.0,442476.0
2015-12-18,258157.0,1149.0,561697.0
2015-12-17,240845.0,320.0,439060.0
2015-12-16,319961.0,162.0,628520.0
2015-12-15,260741.0,182.0,597633.0
2015-12-14,282765.0,655.0,836270.0
2015-12-11,299062.0,1646.0,560035.0
2015-12-10,143136.0,1917.0,410079.0
2015-12-09,282237.0,2433.0,593836.0
2015-12-08,162304.0,218.0,361183.0
2015-12-07,217167.0,626.0,425556.0
2015-12-04,189981.0,623.0,468586.0
2015-12-03,215608.0,549.0,494484.0
2015-12-02,239185.0,2584.0,565151.0
2015-12-01,282205.0,321.0,560543.0
2015-11-30,118395.0,437.0,316150.0
2015-11-27,83651.0,5091.0,180257.0
2015-11-25,124263.0,5041.0,265356.0
2015-11-24,267602.0,3993.0,647156.0
2015-11-23,189378.0,3056.0,448148.0
2015-11-20,342641.0,1945.0,863899.0
2015-11-19,147807.0,1264.0,306131.0
2015-11-18,192165.0,7996.0,354345.0
2015-11-17,184570.0,3859.0,394102.0
2015-11-16,252554.0,3640.0,495094.0
2015-11-13,233579.0,1188.0,517924.0
2015-11-12,193321.0,484.0,363878.0
2015-11-11,288136.0,1265.0,534860.0
2015-11-10,162919.0,45.0,311169.0
2015-11-09,272187.0,2878.0,513933.0
2015-11-06,221035.0,3410.0,432904.0
2015-11-05,385751.0,3826.0,610949.0
2015-11-04,303764.0,2383.0,610534.0
2015-11-03,221091.0,3120.0,455698.0
2015-11-02,259373.0,1416.0,569051.0
2015-10-30,203759.0,1958.0,428586.0
2015-10-29,233375.0,2670.0,396520.0
2015-10-28,222969.0,3870.0,672202.0
2015-10-27,232394.0,2274.0,425397.0
2015-10-26,282372.0,15198.0,615211.0
2015-10-23,804713.0,14468.0,1671799.0
2015-10-22,256440.0,2660.0,1027848.0
2015-10-21,128800.0,1075.0,334205.0
2015-10-20,228412.0,5289.0,679057.0
2015-10-19,187554.0,2975.0,344581.0
2015-10-16,257315.0,2506.0,422749.0
2015-10-15,342760.0,507.0,580115.0
2015-10-14,180282.0,1025.0,411291.0
2015-10-13,258380.0,1942.0,490362.0
2015-10-12,179785.0,964.0,322060.0
2015-10-09,170414.0,1.0,359167.0
2015-10-08,185226.0,961.0,594395.0
2015-10-07,206747.0,742.0,547067.0
2015-10-06,262924.0,14536.0,562055.0
2015-10-05,313114.0,1867.0,525835.0
2015-10-02,246432.0,2832.0,467653.0
2015-10-01,221168.0,1256.0,421031.0
2015-09-30,211785.0,654.0,496133.0
2015-09-29,228923.0,3400.0,469223.0
2015-09-28,199163.0,3261.0,608050.0
2015-09-25,206780.0,3320.0,540161.0
2015-09-24,213115.0,5828.0,447620.0
2015-09-23,133252.0,4117.0,266377.0
2015-09-22,305645.0,6758.0,514478.0
2015-09-21,214051.0,2684.0,379211.0
2015-09-18,228719.0,146.0,491493.0
2015-09-17,301895.0,688.0,551846.0
2015-09-16,113053.0,49.0,255664.0
2015-09-15,161205.0,551.0,400094.0
2015-09-14,94848.0,7.0,242321.0
2015-09-11,122242.0,3012.0,295271.0
2015-09-10,105495.0,310.0,308675.0
2015-09-09,186572.0,1204.0,511049.0
2015-09-08,193593.0,0.0,514358.0
2015-09-04,158173.0,9.0,418303.0
2015-09-03,154804.0,4120.0,367125.0
2015-09-02,141862.0,1611.0,365595.0
2015-09-01,258226.0,157.0,573926.0
2015-08-31,215943.0,3193.0,470547.0
2015-08-28,138603.0,2307.0,440772.0
2015-08-27,283925.0,2525.0,690909.0
2015-08-26,382803.0,7027.0,897653.0
2015-08-25,305249.0,7313.0,728792.0
2015-08-24,532465.0,2675.0,1354351.0
2015-08-21,351718.0,2644.0,881663.0
2015-08-20,249475.0,2826.0,587450.0
2015-08-19,244042.0,5921.0,555720.0
2015-08-18,138438.0,4200.0,332589.0
2015-08-17,175818.0,4709.0,328068.0
2015-08-14,171343.0,2553.0,303685.0
2015-08-13,174421.0,2167.0,446601.0
2015-08-12,364255.0,835.0,806298.0
2015-08-11,644084.0,2170.0,1337170.0
2015-08-10,96309.0,600.0,325042.0
2015-08-07,131078.0,2301.0,322175.0
2015-08-06,249403.0,342.0,512544.0
2015-08-05,225499.0,11.0,461113.0
2015-08-04,136421.0,1476.0,275138.0
2015-08-03,223034.0,0.0,437784.0
2015-07-31,191847.0,1680.0,409765.0
2015-07-30,253362.0,1757.0,559687.0
2015-07-29,209708.0,2265.0,468129.0
2015-07-28,182550.0,1202.0,417461.0
2015-07-27,276962.0,9082.0,605414.0
2015-07-24,377690.0,11257.0,1007132.0
2015-07-23,332136.0,6984.0,1016473.0
2015-07-22,642196.0,6576.0,1159272.0
2015-07-21,361164.0,7951.0,990019.0
2015-07-20,435520.0,7694.0,1312552.0
2015-07-17,1408314.0,16481.0,3643482.0
2015-07-16,509345.0,978.0,1162047.0
2015-07-15,276876.0,58.0,514968.0
2015-07-14,637011.0,1791.0,1067912.0
2015-07-13,335761.0,960.0,494019.0
2015-07-10,269013.0,639.0,447411.0
2015-07-09,150364.0,1844.0,320174.0
2015-07-08,138112.0,584.0,260012.0
2015-07-07,193587.0,1269.0,387233.0
2015-07-06,160187.0,162.0,283012.0
2015-07-02,249014.0,1750.0,352856.0
2015-07-01,190409.0,47.0,422000.0
2015-06-30,169780.0,105.0,364027.0
2015-06-29,213581.0,567.0,416937.0
2015-06-26,192973.0,4727.0,363929.0
2015-06-25,156357.0,622.0,279227.0
2015-06-24,154178.0,1933.0,311330.0
2015-06-23,209819.0,2071.0,368995.0
2015-06-22,185872.0,2584.0,344932.0
2015-06-19,220566.0,3573.0,516905.0
2015-06-18,215646.0,1205.0,388474.0
2015-06-17,123476.0,751.0,256617.0
2015-06-16,123546.0,5300.0,328223.0
2015-06-15,109579.0,1630.0,273511.0
2015-06-12,125126.0,2103.0,298112.0
2015-06-11,120050.0,200.0,311616.0
2015-06-10,156944.0,111.0,357713.0
2015-06-09,117355.0,10.0,306580.0
2015-06-08,142713.0,460.0,350402.0
2015-06-05,91115.0,1333.0,273521.0
2015-06-04,82827.0,43.0,201195.0
2015-06-03,118246.0,0.0,301454.0
2015-06-02,165143.0,715.0,374682.0
2015-06-01,147365.0,2601.0,365542.0
2015-05-29,174315.0,362.0,381666.0
2015-05-28,121063.0,570.0,270263.0
2015-05-27,321494.0,1848.0,532915.0
2015-05-26,229084.0,3520.0,437307.0
2015-05-22,158920.0,10324.0,272321.0
2015-05-21,367397.0,4946.0,485148.0
2015-05-20,218785.0,205.0,350296.0
2015-05-19,230625.0,233.0,607961.0
2015-05-18,161782.0,1713.0,285068.0
2015-05-15,207361.0,1941.0,418531.0
2015-05-14,163401.0,113.0,364709.0
2015-05-13,100576.0,14.0,312740.0
2015-05-12,156364.0,962.0,393780.0
2015-05-11,96820.0,230.0,214269.0
2015-05-08,156172.0,1443.0,336091.0
2015-05-07,178497.0,821.0,365815.0
2015-05-06,212273.0,1885.0,448256.0
2015-05-05,158764.0,208.0,295644.0
2015-05-04,169412.0,2120.0,338036.0
2015-05-01,196266.0,1447.0,392237.0
2015-04-30,264059.0,2611.0,530296.0
2015-04-29,198298.0,1298.0,357900.0
2015-04-28,186098.0,1844.0,379130.0
2015-04-27,220282.0,818.0,663078.0
2015-04-24,678802.0,9595.0,1171186.0
2015-04-23,374627.0,1301.0,716682.0
2015-04-22,169167.0,3089.0,310552.0
2015-04-21,119945.0,2100.0,293959.0
2015-04-20,170603.0,11231.0,418786.0
2015-04-17,158303.0,570.0,627917.0
2015-04-16,95377.0,200.0,331879.0
2015-04-15,135151.0,337.0,484821.0
2015-04-14,216921.0,25.0,574239.0
2015-04-13,145458.0,300.0,313105.0
2015-04-10,92489.0,260.0,263679.0
2015-04-09,171026.0,17.0,414953.0
2015-04-08,130731.0,126.0,298384.0
2015-04-07,80591.0,1019.0,243982.0
2015-04-06,128941.0,286.0,335565.0
2015-04-02,214400.0,1420.0,648573.0
2015-04-01,158283.0,286.0,387857.0
2015-03-31,125652.0,149.0,340601.0
2015-03-30,130668.0,936.0,279235.0
2015-03-27,172481.0,11960.0,331912.0
2015-03-26,277134.0,1247.0,574572.0
2015-03-25,341066.0,3639.0,609715.0
2015-03-24,412003.0,9797.0,875477.0
2015-03-23,163270.0,7589.0,343133.0
2015-03-20,122874.0,5857.0,279103.0
2015-03-19,121865.0,3995.0,259864.0
2015-03-18,158979.0,1743.0,386074.0
2015-03-17,119180.0,830.0,341365.0
2015-03-16,214031.0,960.0,513084.0
2015-03-13,192195.0,2689.0,386627.0
2015-03-12,113996.0,105.0,371261.0
2015-03-11,142469.0,208.0,399671.0
2015-03-10,174449.0,360.0,453155.0
2015-03-09,96080.0,618.0,283835.0
2015-03-06,211463.0,800.0,412925.0
2015-03-05,260829.0,0.0,581325.0
2015-03-04,218390.0,200.0,422241.0
